id_sprzedaz,id_sklep,id_dokumentsprzedazy,ilosc_produktu,id_produkt
1002323,35498,1111111221,5,1011129
1002324,35498,1111111221,3,1011161
1002325,35498,1111111221,1,1011178
1002326,35498,1111111221,9,1011227
1002327,35498,1111111221,7,1011243
1002328,35498,1111111221,1,1011225
1002329,35498,1111111221,6,1011218
1002330,35498,1111111221,9,1011318
1002331,35498,1111111221,4,1011286
1002332,12134,1111112447,3,1011148
1002333,25114,1111112448,6,1011132
1002334,19922,1111112449,8,1011153
1002335,47180,1111112450,8,1011313
1002336,26412,1111112451,10,1011320
1002337,41988,1111112452,6,1011114
1002338,16028,1111112453,3,1011115
1002339,13432,1111111222,9,1011321
1002340,13432,1111111222,10,1011208
1002341,13432,1111111222,3,1011151
1002342,13432,1111111222,1,1011251
1002343,13432,1111111222,10,1011130
1002344,13432,1111111222,6,1011257
1002345,13432,1111111222,5,1011249
1002346,39392,1111112454,1,1011138
1002347,36796,1111112455,6,1011118
1002348,51074,1111112456,3,1011312
1002349,31604,1111112457,1,1011125
1002350,43286,1111111223,10,1011245
1002351,43286,1111111223,6,1011121
1002352,43286,1111111223,1,1011222
1002353,43286,1111111223,9,1011281
1002354,43286,1111111223,7,1011156
1002355,43286,1111111223,2,1011206
1002356,43286,1111111223,6,1011317
1002357,43286,1111111223,7,1011241
1002358,43286,1111111223,3,1011180
1002359,27710,1111112458,4,1011252
1002360,53670,1111112459,1,1011326
1002361,47180,1111112460,10,1011209
1002362,16028,1111112461,6,1011223
1002363,54968,1111112462,4,1011175
1002364,23816,1111112463,10,1011152
1002365,49776,1111112464,6,1011162
1002366,40690,1111112465,4,1011233
1002367,44584,1111112466,10,1011142
1002368,34200,1111112467,3,1011279
1002369,21220,1111111224,5,1011193
1002370,21220,1111111224,7,1011291
1002371,21220,1111111224,7,1011195
1002372,21220,1111111224,3,1011137
1002373,21220,1111111224,6,1011259
1002374,21220,1111111224,9,1011112
1002375,21220,1111111224,6,1011210
1002376,21220,1111111224,10,1011302
1002377,21220,1111111224,9,1011144
1002378,12134,1111112468,10,1011171
1002379,41988,1111112469,5,1011169
1002380,51074,1111112470,6,1011293
1002381,25114,1111112471,2,1011316
1002382,13432,1111112472,10,1011123
1002383,38094,1111112473,2,1011111
1002384,35498,1111112474,7,1011305
1002385,29008,1111112475,5,1011192
1002386,36796,1111112476,4,1011232
1002387,31604,1111112477,9,1011253
1002388,14730,1111111225,1,1011273
1002389,14730,1111111225,4,1011319
1002390,14730,1111111225,7,1011292
1002391,14730,1111111225,8,1011140
1002392,14730,1111111225,8,1011236
1002393,14730,1111111225,7,1011191
1002394,27710,1111112478,4,1011237
1002395,53670,1111112479,1,1011211
1002396,47180,1111112480,9,1011306
1002397,16028,1111112481,9,1011199
1002398,54968,1111112482,4,1011159
1002399,23816,1111112483,10,1011256
1002400,49776,1111112484,9,1011270
1002401,40690,1111112485,3,1011182
1002402,44584,1111112486,2,1011163
1002403,34200,1111112487,3,1011189
1002404,21220,1111112488,3,1011278
1002405,30306,1111111226,6,1011238
1002406,30306,1111111226,5,1011170
1002407,30306,1111111226,7,1011262
1002408,30306,1111111226,3,1011166
1002409,30306,1111111226,2,1011216
1002410,30306,1111111226,8,1011154
1002411,30306,1111111226,2,1011224
1002412,18624,1111112489,6,1011207
1002413,12134,1111112490,2,1011299
1002414,41988,1111112491,5,1011205
1002415,51074,1111112492,4,1011307
1002416,25114,1111112493,5,1011139
1002417,13432,1111112494,3,1011269
1002418,38094,1111111227,8,1011131
1002419,38094,1111111227,7,1011304
1002420,38094,1111111227,6,1011242
1002421,38094,1111111227,1,1011200
1002422,38094,1111111227,3,1011149
1002423,14730,1111112495,3,1011268
1002424,32902,1111112496,1,1011143
1002425,52372,1111112497,9,1011190
1002426,22518,1111112498,2,1011322
1002427,19922,1111111228,10,1011264
1002428,19922,1111111228,5,1011323
1002429,19922,1111111228,1,1011214
1002430,19922,1111111228,1,1011188
1002431,19922,1111111228,6,1011324
1002432,19922,1111111228,9,1011126
1002433,19922,1111111228,2,1011157
1002434,19922,1111111228,6,1011228
1002435,19922,1111111228,6,1011179
1002436,19922,1111111228,2,1011119
1002437,19922,1111111228,4,1011219
1002438,19922,1111111228,7,1011160
1002439,19922,1111111228,1,1011122
1002440,19922,1111111228,5,1011248
1002441,27710,1111112499,2,1011213
1002442,40690,1111112500,10,1011181
1002443,22518,1111112501,7,1011231
1002444,17326,1111112502,9,1011221
1002445,36796,1111112503,7,1011280
1002446,34200,1111112504,6,1011271
1002447,48478,1111112505,6,1011303
1002448,38094,1111112506,1,1011194
1002449,51074,1111112507,7,1011308
1002450,45882,1111112508,2,1011277
1002451,21220,1111112509,10,1011150
1002452,49776,1111111229,10,1011155
1002453,49776,1111111229,10,1011284
1002454,30306,1111112510,10,1011255
1002455,32902,1111112511,1,1011283
1002456,26412,1111112512,8,1011234
1002457,13432,1111112513,5,1011267
1002458,35498,1111112514,8,1011176
1002459,52372,1111111230,2,1011120
1002460,52372,1111111230,1,1011226
1002461,52372,1111111230,3,1011250
1002462,52372,1111111230,8,1011174
1002463,52372,1111111230,9,1011134
1002464,52372,1111111230,2,1011116
1002465,52372,1111111230,10,1011202
1002466,14730,1111112515,8,1011204
1002467,25114,1111112516,10,1011184
1002468,18624,1111112517,8,1011297
1002469,31604,1111112518,6,1011235
1002470,53670,1111112519,6,1011282
1002471,16028,1111112520,10,1011164
1002472,39392,1111112521,2,1011145
1002473,29008,1111112522,8,1011301
1002474,19922,1111111231,10,1011258
1002475,19922,1111111231,9,1011244
1002476,19922,1111111231,10,1011124
1002477,19922,1111111231,2,1011183
1002478,19922,1111111231,5,1011158
1002479,19922,1111111231,8,1011314
1002480,19922,1111111231,2,1011287
1002481,27710,1111112523,1,1011261
1002482,40690,1111112524,8,1011294
1002483,22518,1111112525,7,1011217
1002484,17326,1111112526,2,1011215
1002485,36796,1111112527,10,1011127
1002486,34200,1111112528,3,1011266
1002487,48478,1111112529,6,1011135
1002488,38094,1111112530,9,1011285
1002489,51074,1111112531,4,1011185
1002490,45882,1111112532,7,1011272
1002491,21220,1111112533,1,1011254
1002492,49776,1111112534,9,1011198
1002493,44584,1111112535,7,1011311
1002494,30306,1111112536,5,1011240
1002495,32902,1111112537,9,1011309
1002496,26412,1111112538,4,1011128
1002497,13432,1111112539,6,1011136
1002498,35498,1111112540,7,1011265
1002499,52372,1111112541,4,1011196
1002500,54968,1111112542,4,1011276
1002501,43286,1111112543,4,1011133
1002502,41988,1111112544,5,1011121
1002503,47180,1111112545,7,1011128
1002504,23816,1111111232,1,1011311
1002505,23816,1111111232,6,1011266
1002506,23816,1111111232,2,1011126
1002507,23816,1111111232,7,1011135
1002508,18624,1111112546,3,1011136
1002509,31604,1111112547,8,1011192
1002510,53670,1111112548,10,1011322
1002511,16028,1111112549,8,1011187
1002512,39392,1111112550,1,1011138
1002513,29008,1111111233,6,1011270
1002514,29008,1111111233,1,1011257
1002515,29008,1111111233,1,1011152
1002516,29008,1111111233,6,1011194
1002517,29008,1111111233,9,1011116
1002518,29008,1111111233,5,1011129
1002519,29008,1111111233,3,1011196
1002520,29008,1111111233,3,1011178
1002521,41988,1111112551,3,1011302
1002522,53670,1111111234,9,1011216
1002523,53670,1111111234,5,1011200
1002524,53670,1111111234,6,1011246
1002525,53670,1111111234,10,1011251
1002526,53670,1111111234,3,1011272
1002527,53670,1111111234,10,1011282
1002528,53670,1111111234,8,1011255
1002529,53670,1111111234,8,1011288
1002530,53670,1111111234,2,1011308
1002531,32902,1111112552,2,1011157
1002532,23816,1111112553,7,1011245
1002533,14730,1111112554,8,1011149
1002534,17326,1111112555,3,1011214
1002535,21220,1111111235,6,1011239
1002536,21220,1111111235,1,1011325
1002537,21220,1111111235,1,1011324
1002538,21220,1111111235,9,1011303
1002539,21220,1111111235,5,1011179
1002540,21220,1111111235,4,1011111
1002541,21220,1111111235,10,1011236
1002542,21220,1111111235,2,1011211
1002543,21220,1111111235,2,1011166
1002544,21220,1111111235,1,1011205
1002545,21220,1111111235,9,1011248
1002546,21220,1111111235,7,1011162
1002547,21220,1111111235,2,1011154
1002548,21220,1111111235,7,1011161
1002549,49776,1111112556,10,1011281
1002550,44584,1111112557,6,1011261
1002551,16028,1111111236,5,1011262
1002552,16028,1111111236,2,1011153
1002553,16028,1111111236,4,1011207
1002554,16028,1111111236,9,1011193
1002555,16028,1111111236,8,1011316
1002556,16028,1111111236,1,1011323
1002557,16028,1111111236,9,1011218
1002558,16028,1111111236,10,1011241
1002559,41988,1111111237,7,1011143
1002560,41988,1111111237,9,1011319
1002561,41988,1111111237,5,1011134
1002562,41988,1111111237,6,1011232
1002563,40690,1111112558,8,1011212
1002564,45882,1111112559,6,1011265
1002565,27710,1111112560,2,1011278
1002566,19922,1111112561,8,1011182
1002567,47180,1111112562,10,1011277
1002568,18624,1111112563,9,1011235
1002569,32902,1111112564,8,1011144
1002570,23816,1111112565,5,1011256
1002571,14730,1111112566,1,1011190
1002572,17326,1111112567,2,1011215
1002573,21220,1111112568,10,1011177
1002574,36796,1111112569,5,1011313
1002575,43286,1111112570,3,1011119
1002576,48478,1111112571,3,1011258
1002577,30306,1111111238,6,1011306
1002578,30306,1111111238,6,1011159
1002579,30306,1111111238,6,1011198
1002580,30306,1111111238,7,1011170
1002581,30306,1111111238,4,1011208
1002582,30306,1111111238,3,1011125
1002583,35498,1111112572,4,1011269
1002584,52372,1111112573,2,1011318
1002585,34200,1111112574,5,1011115
1002586,51074,1111112575,7,1011228
1002587,49776,1111112576,8,1011243
1002588,44584,1111112577,2,1011305
1002589,16028,1111111239,4,1011127
1002590,16028,1111111239,5,1011176
1002591,16028,1111111239,2,1011283
1002592,16028,1111111239,3,1011133
1002593,16028,1111111239,6,1011191
1002594,16028,1111111239,3,1011131
1002595,16028,1111111239,1,1011206
1002596,39392,1111111240,6,1011203
1002597,39392,1111111240,10,1011122
1002598,39392,1111111240,3,1011164
1002599,39392,1111111240,5,1011276
1002600,39392,1111111240,2,1011271
1002601,39392,1111111240,10,1011137
1002602,53670,1111112578,3,1011183
1002603,30306,1111112579,6,1011141
1002604,25114,1111112580,10,1011160
1002605,36796,1111112581,7,1011202
1002606,22518,1111112582,5,1011169
1002607,32902,1111112583,8,1011289
1002608,45882,1111112584,10,1011156
1002609,51074,1111112585,3,1011117
1002610,35498,1111111241,1,1011168
1002611,35498,1111111241,9,1011189
1002612,35498,1111111241,3,1011299
1002613,35498,1111111241,3,1011124
1002614,14730,1111112586,5,1011326
1002615,31604,1111112587,7,1011263
1002616,29008,1111112588,10,1011240
1002617,23816,1111112589,1,1011296
1002618,52372,1111112590,9,1011219
1002619,47180,1111112591,4,1011132
1002620,26412,1111112592,10,1011118
1002621,40690,1111111242,2,1011224
1002622,40690,1111111242,7,1011146
1002623,40690,1111111242,8,1011300
1002624,40690,1111111242,3,1011286
1002625,40690,1111111242,8,1011249
1002626,40690,1111111242,5,1011234
1002627,40690,1111111242,6,1011231
1002628,19922,1111112593,9,1011279
1002629,43286,1111111243,5,1011204
1002630,43286,1111111243,3,1011175
1002631,43286,1111111243,4,1011112
1002632,43286,1111111243,4,1011139
1002633,43286,1111111243,9,1011220
1002634,43286,1111111243,9,1011287
1002635,43286,1111111243,2,1011284
1002636,43286,1111111243,4,1011298
1002637,43286,1111111243,4,1011321
1002638,43286,1111111243,2,1011225
1002639,43286,1111111243,6,1011242
1002640,27710,1111112594,3,1011151
1002641,53670,1111112595,3,1011253
1002642,47180,1111112596,9,1011209
1002643,16028,1111112597,5,1011237
1002644,54968,1111112598,5,1011264
1002645,23816,1111112599,8,1011309
1002646,49776,1111112600,9,1011307
1002647,40690,1111112601,2,1011150
1002648,44584,1111112602,3,1011297
1002649,34200,1111112603,6,1011180
1002650,21220,1111111244,9,1011268
1002651,21220,1111111244,9,1011294
1002652,21220,1111111244,8,1011186
1002653,21220,1111111244,5,1011213
1002654,21220,1111111244,9,1011275
1002655,21220,1111111244,9,1011229
1002656,21220,1111111244,1,1011210
1002657,21220,1111111244,5,1011320
1002658,21220,1111111244,6,1011273
1002659,12134,1111112604,1,1011250
1002660,41988,1111112605,6,1011123
1002661,51074,1111112606,4,1011130
1002662,25114,1111112607,3,1011252
1002663,13432,1111112608,1,1011165
1002664,38094,1111112609,7,1011167
1002665,35498,1111112610,3,1011304
1002666,29008,1111112611,2,1011188
1002667,36796,1111112612,1,1011174
1002668,31604,1111112613,2,1011310
1002669,14730,1111111245,2,1011233
1002670,14730,1111111245,10,1011221
1002671,14730,1111111245,1,1011172
1002672,14730,1111111245,4,1011181
1002673,14730,1111111245,4,1011292
1002674,14730,1111111245,7,1011201
1002675,27710,1111112614,10,1011314
1002676,53670,1111112615,6,1011285
1002677,47180,1111112616,7,1011195
1002678,16028,1111112617,4,1011155
1002679,54968,1111112618,2,1011145
1002680,23816,1111112619,4,1011290
1002681,49776,1111112620,7,1011227
1002682,40690,1111112621,2,1011147
1002683,44584,1111112622,10,1011184
1002684,34200,1111112623,1,1011217
1002685,21220,1111112624,1,1011293
1002686,30306,1111111246,7,1011238
1002687,30306,1111111246,3,1011295
1002688,30306,1111111246,4,1011226
1002689,30306,1111111246,9,1011301
1002690,30306,1111111246,1,1011222
1002691,30306,1111111246,9,1011259
1002692,30306,1111111246,2,1011274
1002693,18624,1111112625,1,1011185
1002694,12134,1111112626,9,1011260
1002695,41988,1111112627,1,1011197
1002696,51074,1111112628,2,1011312
1002697,25114,1111112629,4,1011223
1002698,13432,1111112630,7,1011163
1002699,38094,1111111247,6,1011247
1002700,38094,1111111247,2,1011267
1002701,38094,1111111247,6,1011199
1002702,38094,1111111247,8,1011120
1002703,38094,1111111247,3,1011291
1002704,14730,1111112631,8,1011173
1002705,32902,1111112632,3,1011113
1002706,52372,1111112633,4,1011142
1002707,22518,1111112634,10,1011315
1002708,19922,1111111248,7,1011280
1002709,19922,1111111248,7,1011230
1002710,19922,1111111248,9,1011148
1002711,19922,1111111248,1,1011114
1002712,19922,1111111248,9,1011140
1002713,19922,1111111248,2,1011254
1002714,19922,1111111248,1,1011317
1002715,19922,1111111248,9,1011158
1002716,19922,1111111248,1,1011171
1002717,19922,1111111248,7,1011244
1002718,19922,1111111248,1,1011121
1002719,19922,1111111248,3,1011128
1002720,19922,1111111248,7,1011311
1002721,19922,1111111248,5,1011266
1002722,27710,1111112635,3,1011157
1002723,40690,1111112636,7,1011159
1002724,22518,1111112637,10,1011263
1002725,17326,1111112638,4,1011201
1002726,36796,1111112639,5,1011285
1002727,34200,1111112640,6,1011217
1002728,48478,1111112641,7,1011126
1002729,38094,1111112642,9,1011208
1002730,51074,1111112643,2,1011193
1002731,45882,1111112644,7,1011225
1002732,21220,1111112645,9,1011272
1002733,49776,1111111249,1,1011243
1002734,49776,1111111249,4,1011184
1002735,30306,1111112646,3,1011254
1002736,32902,1111112647,10,1011265
1002737,26412,1111112648,4,1011215
1002738,13432,1111112649,3,1011180
1002739,35498,1111112650,4,1011295
1002740,52372,1111111250,6,1011275
1002741,52372,1111111250,2,1011179
1002742,52372,1111111250,8,1011300
1002743,52372,1111111250,3,1011155
1002744,52372,1111111250,5,1011137
1002745,52372,1111111250,9,1011170
1002746,52372,1111111250,4,1011280
1002747,14730,1111112651,7,1011226
1002748,25114,1111112652,1,1011198
1002749,18624,1111112653,8,1011153
1002750,31604,1111112654,5,1011251
1002751,53670,1111112655,8,1011291
1002752,16028,1111112656,9,1011247
1002753,39392,1111112657,3,1011116
1002754,29008,1111112658,1,1011168
1002755,19922,1111111251,10,1011160
1002756,19922,1111111251,1,1011245
1002757,19922,1111111251,9,1011274
1002758,19922,1111111251,5,1011264
1002759,19922,1111111251,10,1011136
1002760,19922,1111111251,6,1011118
1002761,19922,1111111251,8,1011301
1002762,27710,1111112659,3,1011176
1002763,40690,1111112660,3,1011293
1002764,22518,1111112661,9,1011222
1002765,17326,1111112662,3,1011292
1002766,36796,1111112663,10,1011288
1002767,34200,1111112664,9,1011119
1002768,48478,1111112665,2,1011250
1002769,38094,1111112666,5,1011166
1002770,51074,1111112667,4,1011182
1002771,45882,1111112668,6,1011111
1002772,21220,1111112669,1,1011131
1002773,49776,1111112670,4,1011144
1002774,44584,1111112671,4,1011163
1002775,30306,1111112672,9,1011212
1002776,32902,1111112673,9,1011238
1002777,26412,1111112674,1,1011234
1002778,13432,1111112675,9,1011142
1002779,35498,1111112676,1,1011229
1002780,52372,1111112677,4,1011325
1002781,54968,1111112678,5,1011246
1002782,43286,1111112679,10,1011173
1002783,41988,1111112680,9,1011306
1002784,47180,1111112681,9,1011239
1002785,23816,1111111252,2,1011310
1002786,23816,1111111252,6,1011267
1002787,23816,1111111252,7,1011294
1002788,23816,1111111252,1,1011134
1002789,18624,1111112682,1,1011145
1002790,31604,1111112683,5,1011171
1002791,53670,1111112684,6,1011128
1002792,16028,1111112685,3,1011231
1002793,39392,1111112686,9,1011260
1002794,29008,1111111253,7,1011197
1002795,29008,1111111253,5,1011249
1002796,29008,1111111253,3,1011148
1002797,29008,1111111253,6,1011199
1002798,29008,1111111253,5,1011221
1002799,29008,1111111253,8,1011281
1002800,29008,1111111253,1,1011284
1002801,29008,1111111253,9,1011230
1002802,41988,1111112687,6,1011133
1002803,53670,1111111254,5,1011318
1002804,53670,1111111254,5,1011115
1002805,53670,1111111254,8,1011196
1002806,53670,1111111254,10,1011323
1002807,53670,1111111254,4,1011165
1002808,53670,1111111254,9,1011192
1002809,53670,1111111254,8,1011308
1002810,53670,1111111254,6,1011286
1002811,53670,1111111254,4,1011298
1002812,32902,1111112688,7,1011312
1002813,23816,1111112689,5,1011209
1002814,14730,1111112690,6,1011311
1002815,17326,1111112691,7,1011319
1002816,21220,1111111255,6,1011299
1002817,21220,1111111255,1,1011283
1002818,21220,1111111255,3,1011271
1002819,21220,1111111255,5,1011320
1002820,21220,1111111255,4,1011314
1002821,21220,1111111255,5,1011223
1002822,21220,1111111255,7,1011138
1002823,21220,1111111255,9,1011161
1002824,21220,1111111255,6,1011122
1002825,21220,1111111255,4,1011235
1002826,21220,1111111255,9,1011135
1002827,21220,1111111255,2,1011270
1002828,21220,1111111255,9,1011207
1002829,21220,1111111255,5,1011156
1002830,49776,1111112692,10,1011204
1002831,44584,1111112693,2,1011120
1002832,16028,1111111256,6,1011169
1002833,16028,1111111256,9,1011224
1002834,16028,1111111256,10,1011181
1002835,16028,1111111256,10,1011302
1002836,16028,1111111256,8,1011211
1002837,16028,1111111256,5,1011139
1002838,16028,1111111256,1,1011147
1002839,16028,1111111256,6,1011313
1002840,41988,1111111257,8,1011167
1002841,41988,1111111257,7,1011113
1002842,41988,1111111257,6,1011219
1002843,41988,1111111257,4,1011242
1002844,40690,1111112694,6,1011191
1002845,45882,1111112695,7,1011130
1002846,27710,1111112696,1,1011124
1002847,19922,1111112697,10,1011216
1002848,47180,1111112698,7,1011117
1002849,18624,1111112699,8,1011114
1002850,32902,1111112700,6,1011252
1002851,23816,1111112701,7,1011309
1002852,14730,1111112702,6,1011143
1002853,17326,1111112703,6,1011164
1002854,21220,1111112704,4,1011276
1002855,36796,1111112705,9,1011186
1002856,43286,1111112706,1,1011322
1002857,48478,1111112707,5,1011121
1002858,30306,1111111258,4,1011303
1002859,30306,1111111258,9,1011273
1002860,30306,1111111258,9,1011236
1002861,30306,1111111258,7,1011190
1002862,30306,1111111258,6,1011183
1002863,30306,1111111258,4,1011152
1002864,35498,1111112708,5,1011321
1002865,52372,1111112709,10,1011241
1002866,34200,1111112710,6,1011132
1002867,51074,1111112711,5,1011279
1002868,49776,1111112712,10,1011151
1002869,44584,1111112713,8,1011317
1002870,16028,1111111259,6,1011287
1002871,16028,1111111259,6,1011304
1002872,16028,1111111259,9,1011127
1002873,16028,1111111259,6,1011233
1002874,16028,1111111259,5,1011257
1002875,16028,1111111259,8,1011296
1002876,16028,1111111259,10,1011232
1002877,39392,1111111260,7,1011141
1002878,39392,1111111260,8,1011307
1002879,39392,1111111260,9,1011149
1002880,39392,1111111260,6,1011206
1002881,39392,1111111260,3,1011195
1002882,39392,1111111260,7,1011150
1002883,53670,1111112714,2,1011210
1002884,30306,1111112715,5,1011259
1002885,25114,1111112716,4,1011262
1002886,36796,1111112717,8,1011174
1002887,22518,1111112718,2,1011162
1002888,32902,1111112719,3,1011213
1002889,45882,1111112720,7,1011188
1002890,51074,1111112721,8,1011140
1002891,35498,1111111261,5,1011187
1002892,35498,1111111261,5,1011194
1002893,35498,1111111261,10,1011278
1002894,35498,1111111261,3,1011218
1002895,14730,1111112722,5,1011123
1002896,31604,1111112723,3,1011289
1002897,29008,1111112724,9,1011189
1002898,23816,1111112725,5,1011125
1002899,52372,1111112726,4,1011324
1002900,47180,1111112727,5,1011316
1002901,26412,1111112728,1,1011258
1002902,40690,1111111262,8,1011154
1002903,40690,1111111262,1,1011305
1002904,40690,1111111262,8,1011129
1002905,40690,1111111262,6,1011200
1002906,40690,1111111262,4,1011175
1002907,40690,1111111262,8,1011158
1002908,40690,1111111262,2,1011266
1002909,19922,1111112729,6,1011240
1002910,43286,1111111263,1,1011277
1002911,43286,1111111263,7,1011256
1002912,43286,1111111263,3,1011315
1002913,43286,1111111263,2,1011178
1002914,43286,1111111263,6,1011244
1002915,43286,1111111263,10,1011261
1002916,21220,1111112730,6,1011326
1002917,51074,1111112731,9,1011112
1002918,40690,1111111264,1,1011177
1002919,40690,1111111264,8,1011202
1002920,40690,1111111264,5,1011290
1002921,40690,1111111264,3,1011220
1002922,40690,1111111264,8,1011227
1002923,40690,1111111264,10,1011255
1002924,40690,1111111264,6,1011205
1002925,40690,1111111264,4,1011268
1002926,40690,1111111264,1,1011172
1002927,35498,1111112732,9,1011282
1002928,52372,1111112733,2,1011253
1002929,54968,1111112734,3,1011228
1002930,45882,1111112735,6,1011203
1002931,31604,1111111265,2,1011146
1002932,31604,1111111265,10,1011248
1002933,31604,1111111265,9,1011297
1002934,31604,1111111265,10,1011185
1002935,31604,1111111265,6,1011269
1002936,31604,1111111265,2,1011237
1002937,31604,1111111265,1,1011214
1002938,31604,1111111265,7,1011157
1002939,31604,1111111265,6,1011159
1002940,53670,1111112736,4,1011143
1002941,13432,1111112737,6,1011272
1002942,19922,1111112738,6,1011129
1002943,25114,1111112739,9,1011118
1002944,23816,1111112740,8,1011140
1002945,36796,1111112741,9,1011293
1002946,12134,1111112742,1,1011187
1002947,34200,1111112743,7,1011214
1002948,48478,1111112744,9,1011147
1002949,22518,1111112745,6,1011152
1002950,38094,1111112746,7,1011258
1002951,32902,1111112747,5,1011304
1002952,49776,1111112748,6,1011203
1002953,14730,1111111266,4,1011288
1002954,14730,1111111266,7,1011322
1002955,14730,1111111266,6,1011172
1002956,14730,1111111266,9,1011159
1002957,14730,1111111266,4,1011319
1002958,14730,1111111266,3,1011124
1002959,14730,1111111266,5,1011236
1002960,14730,1111111266,5,1011194
1002961,14730,1111111266,8,1011246
1002962,29008,1111112749,5,1011199
1002963,30306,1111112750,8,1011221
1002964,16028,1111112751,1,1011138
1002965,27710,1111112752,3,1011190
1002966,44584,1111112753,9,1011218
1002967,35498,1111112754,1,1011201
1002968,52372,1111112755,6,1011256
1002969,54968,1111112756,2,1011168
1002970,45882,1111112757,4,1011151
1002971,31604,1111112758,8,1011157
1002972,47180,1111112759,9,1011174
1002973,26412,1111111267,2,1011167
1002974,26412,1111111267,8,1011252
1002975,26412,1111111267,2,1011115
1002976,26412,1111111267,9,1011242
1002977,26412,1111111267,9,1011130
1002978,26412,1111111267,7,1011195
1002979,26412,1111111267,3,1011226
1002980,26412,1111111267,6,1011309
1002981,35498,1111112760,2,1011231
1002982,45882,1111112761,1,1011249
1002983,54968,1111112762,1,1011283
1002984,30306,1111112763,9,1011268
1002985,47180,1111112764,1,1011126
1002986,53670,1111112765,10,1011271
1002987,13432,1111112766,2,1011237
1002988,36796,1111112767,7,1011160
1002989,38094,1111112768,4,1011278
1002990,39392,1111112769,3,1011244
1002991,49776,1111112770,7,1011317
1002992,18624,1111112771,1,1011222
1002993,44584,1111112772,5,1011260
1002994,17326,1111111268,8,1011163
1002995,17326,1111111268,3,1011135
1002996,17326,1111111268,3,1011312
1002997,17326,1111111268,1,1011320
1002998,17326,1111111268,3,1011112
1002999,17326,1111111268,7,1011253
1003000,21220,1111112773,1,1011127
1003001,40690,1111112774,5,1011321
1003002,41988,1111112775,5,1011119
1003003,26412,1111112776,5,1011297
1003004,14730,1111111269,1,1011216
1003005,14730,1111111269,4,1011178
1003006,14730,1111111269,10,1011299
1003007,14730,1111111269,4,1011250
1003008,16028,1111112777,3,1011259
1003009,27710,1111112778,5,1011153
1003010,12134,1111112779,4,1011296
1003011,34200,1111112780,4,1011289
1003012,32902,1111111270,6,1011227
1003013,32902,1111111270,6,1011234
1003014,32902,1111111270,4,1011307
1003015,32902,1111111270,6,1011310
1003016,32902,1111111270,4,1011308
1003017,32902,1111111270,6,1011200
1003018,32902,1111111270,8,1011166
1003019,32902,1111111270,5,1011267
1003020,32902,1111111270,9,1011207
1003021,32902,1111111270,2,1011145
1003022,32902,1111111270,10,1011277
1003023,32902,1111111270,7,1011238
1003024,32902,1111111270,1,1011275
1003025,32902,1111111270,7,1011223
1003026,32902,1111111270,3,1011291
1003027,32902,1111111270,5,1011176
1003028,32902,1111111270,9,1011173
1003029,32902,1111111270,10,1011193
1003030,32902,1111111270,10,1011324
1003031,32902,1111111270,2,1011262
1003032,32902,1111111270,10,1011280
1003033,32902,1111111270,2,1011247
1003034,32902,1111111270,9,1011265
1003035,32902,1111111270,9,1011217
1003036,32902,1111111270,3,1011235
1003037,32902,1111111270,6,1011191
1003038,32902,1111111270,4,1011164
1003039,32902,1111111270,8,1011189
1003040,32902,1111111270,4,1011158
1003041,32902,1111111270,5,1011165
1003042,32902,1111111270,10,1011182
1003043,32902,1111111270,6,1011325
1003044,32902,1111111270,9,1011198
1003045,32902,1111111270,4,1011219
1003046,32902,1111111270,7,1011133
1003047,32902,1111111270,2,1011318
1003048,32902,1111111270,9,1011141
1003049,32902,1111111270,6,1011306
1003050,32902,1111111270,6,1011270
1003051,32902,1111111270,10,1011224
1003052,32902,1111111270,4,1011171
1003053,32902,1111111270,4,1011233
1003054,32902,1111111270,7,1011114
1003055,32902,1111111270,7,1011240
1003056,32902,1111111270,10,1011274
1003057,32902,1111111270,1,1011148
1003058,32902,1111111270,9,1011257
1003059,32902,1111111270,8,1011142
1003060,14730,1111112781,3,1011177
1003061,54968,1111112782,4,1011120
1003062,40690,1111112783,3,1011273
1003063,44584,1111112784,2,1011266
1003064,35498,1111112785,7,1011316
1003065,23816,1111112786,10,1011220
1003066,49776,1111112787,10,1011149
1003067,29008,1111112788,5,1011243
1003068,18624,1111112789,5,1011212
1003069,21220,1111112790,5,1011314
1003070,45882,1111112791,6,1011156
1003071,53670,1111112792,8,1011184
1003072,22518,1111112793,7,1011229
1003073,30306,1111112794,9,1011192
1003074,32902,1111112795,4,1011281
1003075,12134,1111112796,2,1011136
1003076,25114,1111112797,9,1011292
1003077,19922,1111112798,5,1011209
1003078,47180,1111112799,3,1011197
1003079,26412,1111112800,7,1011254
1003080,41988,1111112801,6,1011204
1003081,16028,1111112802,5,1011113
1003082,13432,1111112803,3,1011180
1003083,38094,1111111271,9,1011269
1003084,38094,1111111271,5,1011170
1003085,38094,1111111271,10,1011301
1003086,38094,1111111271,4,1011137
1003087,38094,1111111271,4,1011239
1003088,38094,1111111271,6,1011295
1003089,38094,1111111271,8,1011282
1003090,38094,1111111271,2,1011144
1003091,38094,1111111271,8,1011121
1003092,31604,1111112804,2,1011261
1003093,43286,1111111272,6,1011205
1003094,43286,1111111272,1,1011251
1003095,43286,1111111272,1,1011116
1003096,43286,1111111272,3,1011117
1003097,43286,1111111272,1,1011186
